RefugeName,OnOffRefuge,PRIMR,Year,StateNum,Route,RouteName,ScientificName,AOU,GenusName,SpeciesName,CommonName,Active,Latitude,Longitude,Stratum,BCR
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Phasianus colchicus,3091,Phasianus,colchicus,Ring-necked Pheasant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Zenaida macroura,3160,Zenaida,macroura,Mourning Dove,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Circus hudsonius,3310,Circus,hudsonius,Northern Harrier,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Buteo jamaicensis,3370,Buteo,jamaicensis,Red-tailed Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Buteo swainsoni,3420,Buteo,swainsoni,Swainson's Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Haliaeetus leucocephalus,3520,Haliaeetus,leucocephalus,Bald Eagle,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Falco sparverius,3600,Falco,sparverius,American Kestrel,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Pandion haliaetus,3640,Pandion,haliaetus,Osprey,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Megaceryle alcyon,3900,Megaceryle,alcyon,Belted Kingfisher,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Chordeiles minor,4200,Chordeiles,minor,Common Nighthawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Tyrannus tyrannus,4440,Tyrannus,tyrannus,Eastern Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Tyrannus verticalis,4470,Tyrannus,verticalis,Western Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Eremophila alpestris,4740,Eremophila,alpestris,Horned Lark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Pica hudsonia,4750,Pica,hudsonia,Black-billed Magpie,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Corvus corax,4860,Corvus,corax,Common Raven,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Sturnus vulgaris,4930,Sturnus,vulgaris,European Starling,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Xanthocephalus xanthocephalus,4970,Xanthocephalus,xanthocephalus,Yellow-headed Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Agelaius phoeniceus,4980,Agelaius,phoeniceus,Red-winged Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Sturnella neglecta,5011,Sturnella,neglecta,Western Meadowlark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Icterus bullockii,5080,Icterus,bullockii,Bullock's Oriole,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Euphagus cyanocephalus,5100,Euphagus,cyanocephalus,Brewer's Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Haemorhous mexicanus,5190,Haemorhous,mexicanus,House Finch,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Chondestes grammacus,5520,Chondestes,grammacus,Lark Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Artemisiospiza nevadensis,5738,Artemisiospiza,nevadensis,Sagebrush Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Petrochelidon pyrrhonota,6120,Petrochelidon,pyrrhonota,Cliff Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Hirundo rustica,6130,Hirundo,rustica,Barn Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Tachycineta bicolor,6140,Tachycineta,bicolor,Tree Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Tachycineta thalassina,6150,Tachycineta,thalassina,Violet-green Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Riparia riparia,6160,Riparia,riparia,Bank Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Lanius ludovicianus,6220,Lanius,ludovicianus,Loggerhead Shrike,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Oreoscoptes montanus,7020,Oreoscoptes,montanus,Sage Thrasher,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Mimus polyglottos,7030,Mimus,polyglottos,Northern Mockingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2016,89,951,HORN RAPIDS,Turdus migratorius,7610,Turdus,migratorius,American Robin,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Larus delawarensis,540,Larus,delawarensis,Ring-billed Gull,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Phalacrocorax auritus,1200,Phalacrocorax,auritus,Double-crested Cormorant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Pelecanus erythrorhynchos,1250,Pelecanus,erythrorhynchos,American White Pelican,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Mergus merganser,1290,Mergus,merganser,Common Merganser,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Branta canadensis,1720,Branta,canadensis,Canada Goose,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Ardea herodias,1940,Ardea,herodias,Great Blue Heron,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Ardea alba,1960,Ardea,alba,Great Egret,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Numenius americanus,2640,Numenius,americanus,Long-billed Curlew,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Callipepla californica,2940,Callipepla,californica,California Quail,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Phasianus colchicus,3091,Phasianus,colchicus,Ring-necked Pheasant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Zenaida macroura,3160,Zenaida,macroura,Mourning Dove,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Buteo jamaicensis,3370,Buteo,jamaicensis,Red-tailed Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Buteo swainsoni,3420,Buteo,swainsoni,Swainson's Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Buteo regalis,3480,Buteo,regalis,Ferruginous Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Haliaeetus leucocephalus,3520,Haliaeetus,leucocephalus,Bald Eagle,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Pandion haliaetus,3640,Pandion,haliaetus,Osprey,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Chordeiles minor,4200,Chordeiles,minor,Common Nighthawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Tyrannus tyrannus,4440,Tyrannus,tyrannus,Eastern Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Tyrannus verticalis,4470,Tyrannus,verticalis,Western Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Contopus sordidulus,4620,Contopus,sordidulus,Western Wood-Pewee,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Eremophila alpestris,4740,Eremophila,alpestris,Horned Lark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Pica hudsonia,4750,Pica,hudsonia,Black-billed Magpie,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Corvus corax,4860,Corvus,corax,Common Raven,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Sturnus vulgaris,4930,Sturnus,vulgaris,European Starling,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Molothrus ater,4950,Molothrus,ater,Brown-headed Cowbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Xanthocephalus xanthocephalus,4970,Xanthocephalus,xanthocephalus,Yellow-headed Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Agelaius phoeniceus,4980,Agelaius,phoeniceus,Red-winged Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Sturnella neglecta,5011,Sturnella,neglecta,Western Meadowlark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Icterus bullockii,5080,Icterus,bullockii,Bullock's Oriole,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Euphagus cyanocephalus,5100,Euphagus,cyanocephalus,Brewer's Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Haemorhous mexicanus,5190,Haemorhous,mexicanus,House Finch,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Passerculus sandwichensis,5420,Passerculus,sandwichensis,Savannah Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Chondestes grammacus,5520,Chondestes,grammacus,Lark Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Artemisiospiza nevadensis,5738,Artemisiospiza,nevadensis,Sagebrush Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Petrochelidon pyrrhonota,6120,Petrochelidon,pyrrhonota,Cliff Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Tachycineta bicolor,6140,Tachycineta,bicolor,Tree Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Riparia riparia,6160,Riparia,riparia,Bank Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Lanius ludovicianus,6220,Lanius,ludovicianus,Loggerhead Shrike,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2017,89,951,HORN RAPIDS,Turdus migratorius,7610,Turdus,migratorius,American Robin,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Larus delawarensis,540,Larus,delawarensis,Ring-billed Gull,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Phalacrocorax auritus,1200,Phalacrocorax,auritus,Double-crested Cormorant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Pelecanus erythrorhynchos,1250,Pelecanus,erythrorhynchos,American White Pelican,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Branta canadensis,1720,Branta,canadensis,Canada Goose,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Ardea herodias,1940,Ardea,herodias,Great Blue Heron,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Ardea alba,1960,Ardea,alba,Great Egret,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Callipepla californica,2940,Callipepla,californica,California Quail,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Zenaida macroura,3160,Zenaida,macroura,Mourning Dove,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Buteo jamaicensis,3370,Buteo,jamaicensis,Red-tailed Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Haliaeetus leucocephalus,3520,Haliaeetus,leucocephalus,Bald Eagle,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Falco sparverius,3600,Falco,sparverius,American Kestrel,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Pandion haliaetus,3640,Pandion,haliaetus,Osprey,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Chordeiles minor,4200,Chordeiles,minor,Common Nighthawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Tyrannus tyrannus,4440,Tyrannus,tyrannus,Eastern Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Tyrannus verticalis,4470,Tyrannus,verticalis,Western Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Sayornis saya,4570,Sayornis,saya,Say's Phoebe,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Contopus sordidulus,4620,Contopus,sordidulus,Western Wood-Pewee,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Eremophila alpestris,4740,Eremophila,alpestris,Horned Lark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Pica hudsonia,4750,Pica,hudsonia,Black-billed Magpie,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Corvus corax,4860,Corvus,corax,Common Raven,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Sturnus vulgaris,4930,Sturnus,vulgaris,European Starling,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Molothrus ater,4950,Molothrus,ater,Brown-headed Cowbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Agelaius phoeniceus,4980,Agelaius,phoeniceus,Red-winged Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Sturnella neglecta,5011,Sturnella,neglecta,Western Meadowlark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Icterus bullockii,5080,Icterus,bullockii,Bullock's Oriole,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Euphagus cyanocephalus,5100,Euphagus,cyanocephalus,Brewer's Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Haemorhous mexicanus,5190,Haemorhous,mexicanus,House Finch,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Passerculus sandwichensis,5420,Passerculus,sandwichensis,Savannah Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Chondestes grammacus,5520,Chondestes,grammacus,Lark Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Artemisiospiza nevadensis,5738,Artemisiospiza,nevadensis,Sagebrush Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Petrochelidon pyrrhonota,6120,Petrochelidon,pyrrhonota,Cliff Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Tachycineta bicolor,6140,Tachycineta,bicolor,Tree Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Riparia riparia,6160,Riparia,riparia,Bank Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Oreoscoptes montanus,7020,Oreoscoptes,montanus,Sage Thrasher,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2018,89,951,HORN RAPIDS,Turdus migratorius,7610,Turdus,migratorius,American Robin,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Larus delawarensis,540,Larus,delawarensis,Ring-billed Gull,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Hydroprogne caspia,640,Hydroprogne,caspia,Caspian Tern,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Phalacrocorax auritus,1200,Phalacrocorax,auritus,Double-crested Cormorant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Pelecanus erythrorhynchos,1250,Pelecanus,erythrorhynchos,American White Pelican,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Mergus merganser,1290,Mergus,merganser,Common Merganser,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Anas platyrhynchos,1320,Anas,platyrhynchos,Mallard,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Branta canadensis,1720,Branta,canadensis,Canada Goose,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Ardea alba,1960,Ardea,alba,Great Egret,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Callipepla californica,2940,Callipepla,californica,California Quail,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Phasianus colchicus,3091,Phasianus,colchicus,Ring-necked Pheasant,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Zenaida macroura,3160,Zenaida,macroura,Mourning Dove,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Circus hudsonius,3310,Circus,hudsonius,Northern Harrier,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Buteo jamaicensis,3370,Buteo,jamaicensis,Red-tailed Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Buteo swainsoni,3420,Buteo,swainsoni,Swainson's Hawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Haliaeetus leucocephalus,3520,Haliaeetus,leucocephalus,Bald Eagle,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Falco sparverius,3600,Falco,sparverius,American Kestrel,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Pandion haliaetus,3640,Pandion,haliaetus,Osprey,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Bubo virginianus,3750,Bubo,virginianus,Great Horned Owl,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Chordeiles minor,4200,Chordeiles,minor,Common Nighthawk,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Tyrannus tyrannus,4440,Tyrannus,tyrannus,Eastern Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Tyrannus verticalis,4470,Tyrannus,verticalis,Western Kingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Contopus sordidulus,4620,Contopus,sordidulus,Western Wood-Pewee,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Eremophila alpestris,4740,Eremophila,alpestris,Horned Lark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Pica hudsonia,4750,Pica,hudsonia,Black-billed Magpie,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Corvus corax,4860,Corvus,corax,Common Raven,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Sturnus vulgaris,4930,Sturnus,vulgaris,European Starling,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Xanthocephalus xanthocephalus,4970,Xanthocephalus,xanthocephalus,Yellow-headed Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Agelaius phoeniceus,4980,Agelaius,phoeniceus,Red-winged Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Sturnella neglecta,5011,Sturnella,neglecta,Western Meadowlark,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Icterus bullockii,5080,Icterus,bullockii,Bullock's Oriole,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Euphagus cyanocephalus,5100,Euphagus,cyanocephalus,Brewer's Blackbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Haemorhous mexicanus,5190,Haemorhous,mexicanus,House Finch,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Spinus tristis,5290,Spinus,tristis,American Goldfinch,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Ammodramus savannarum,5460,Ammodramus,savannarum,Grasshopper Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Chondestes grammacus,5520,Chondestes,grammacus,Lark Sparrow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Petrochelidon pyrrhonota,6120,Petrochelidon,pyrrhonota,Cliff Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Tachycineta bicolor,6140,Tachycineta,bicolor,Tree Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Riparia riparia,6160,Riparia,riparia,Bank Swallow,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Bombycilla cedrorum,6190,Bombycilla,cedrorum,Cedar Waxwing,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Mimus polyglottos,7030,Mimus,polyglottos,Northern Mockingbird,1,46.391568,-119.410994,89,9
Hanford Reach National Monument,off,0,2019,89,951,HORN RAPIDS,Turdus migratorius,7610,Turdus,migratorius,American Robin,1,46.391568,-119.410994,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Aechmophorus occidentalis,10,Aechmophorus,occidentalis,Western Grebe,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Aechmophorus clarkii,11,Aechmophorus,clarkii,Clark's Grebe,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Podilymbus podiceps,60,Podilymbus,podiceps,Pied-billed Grebe,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Larus californicus,530,Larus,californicus,California Gull,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Larus delawarensis,540,Larus,delawarensis,Ring-billed Gull,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Hydroprogne caspia,640,Hydroprogne,caspia,Caspian Tern,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Sterna forsteri,690,Sterna,forsteri,Forster's Tern,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Phalacrocorax auritus,1200,Phalacrocorax,auritus,Double-crested Cormorant,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Pelecanus erythrorhynchos,1250,Pelecanus,erythrorhynchos,American White Pelican,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Anas platyrhynchos,1320,Anas,platyrhynchos,Mallard,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Mareca strepera,1350,Mareca,strepera,Gadwall,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Mareca americana,1370,Mareca,americana,American Wigeon,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Spatula cyanoptera,1410,Spatula,cyanoptera,Cinnamon Teal,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Anas acuta,1430,Anas,acuta,Northern Pintail,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Aythya americana,1460,Aythya,americana,Redhead,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Aythya affinis,1490,Aythya,affinis,Lesser Scaup,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Aythya collaris,1500,Aythya,collaris,Ring-necked Duck,1,42.618870,-119.673693,89,9
Hart Mountain National Antelope Refuge,on,0,1997,69,230,WARNER VALLY,Oxyura jamaicensis,1670,Oxyura,jamaicensis,Ruddy Duck,1,42.618870,-119.673693,89,9
