"","common_name","sci_name","year","count","County"
"1157","Red-bellied Woodpecker","Melanerpes carolinus",2004,34,"Durham"
"1158","Red-bellied Woodpecker","Melanerpes carolinus",2005,31,"Durham"
"1159","Red-bellied Woodpecker","Melanerpes carolinus",2006,28,"Durham"
"1160","Red-bellied Woodpecker","Melanerpes carolinus",2007,40,"Durham"
"1161","Red-bellied Woodpecker","Melanerpes carolinus",2008,54,"Durham"
"1162","Red-bellied Woodpecker","Melanerpes carolinus",2009,35,"Durham"
"1163","Red-bellied Woodpecker","Melanerpes carolinus",2010,35,"Durham"
"1164","Red-bellied Woodpecker","Melanerpes carolinus",2011,40,"Durham"
"1165","Red-bellied Woodpecker","Melanerpes carolinus",2012,38,"Durham"
"1166","Red-bellied Woodpecker","Melanerpes carolinus",2013,37,"Durham"
"1167","Red-bellied Woodpecker","Melanerpes carolinus",2014,32,"Durham"
"1168","Red-bellied Woodpecker","Melanerpes carolinus",2015,45,"Durham"
"1169","Red-bellied Woodpecker","Melanerpes carolinus",2016,37,"Durham"
"1170","Red-bellied Woodpecker","Melanerpes carolinus",2017,51,"Durham"
"1171","Red-bellied Woodpecker","Melanerpes carolinus",2018,55,"Durham"
"1172","Red-bellied Woodpecker","Melanerpes carolinus",2019,42,"Durham"
"1173","Red-bellied Woodpecker","Melanerpes carolinus",2020,48,"Durham"
"1174","Red-bellied Woodpecker","Melanerpes carolinus",2021,27,"Durham"
"1175","Red-bellied Woodpecker","Melanerpes carolinus",2022,53,"Durham"
"1176","Red-bellied Woodpecker","Melanerpes carolinus",2023,31,"Durham"
"1177","Red-eyed Vireo","Vireo olivaceus",2002,39,"Durham"
"1178","Red-eyed Vireo","Vireo olivaceus",2003,48,"Durham"
"1179","Red-eyed Vireo","Vireo olivaceus",2004,43,"Durham"
"1180","Red-eyed Vireo","Vireo olivaceus",2005,38,"Durham"
"1181","Red-eyed Vireo","Vireo olivaceus",2006,39,"Durham"
"1182","Red-eyed Vireo","Vireo olivaceus",2007,44,"Durham"
"1183","Red-eyed Vireo","Vireo olivaceus",2008,34,"Durham"
"1184","Red-eyed Vireo","Vireo olivaceus",2009,22,"Durham"
"1185","Red-eyed Vireo","Vireo olivaceus",2010,21,"Durham"
"1186","Red-eyed Vireo","Vireo olivaceus",2011,34,"Durham"
"1187","Red-eyed Vireo","Vireo olivaceus",2012,28,"Durham"
"1188","Red-eyed Vireo","Vireo olivaceus",2013,36,"Durham"
"1189","Red-eyed Vireo","Vireo olivaceus",2014,29,"Durham"
"1190","Red-eyed Vireo","Vireo olivaceus",2015,21,"Durham"
"1191","Red-eyed Vireo","Vireo olivaceus",2016,10,"Durham"
"1192","Red-eyed Vireo","Vireo olivaceus",2017,27,"Durham"
"1193","Red-eyed Vireo","Vireo olivaceus",2018,40,"Durham"
"1194","Red-eyed Vireo","Vireo olivaceus",2019,61,"Durham"
"1195","Red-eyed Vireo","Vireo olivaceus",2020,55,"Durham"
"1196","Red-eyed Vireo","Vireo olivaceus",2021,42,"Durham"
"1197","Red-eyed Vireo","Vireo olivaceus",2022,67,"Durham"
"1198","Red-eyed Vireo","Vireo olivaceus",2023,63,"Durham"
"1199","Red-headed Woodpecker","Melanerpes erythrocephalus",2002,1,"Durham"
"1200","Red-headed Woodpecker","Melanerpes erythrocephalus",2003,2,"Durham"
"1201","Red-headed Woodpecker","Melanerpes erythrocephalus",2004,2,"Durham"
"1202","Red-headed Woodpecker","Melanerpes erythrocephalus",2005,1,"Durham"
"1203","Red-headed Woodpecker","Melanerpes erythrocephalus",2007,2,"Durham"
"1204","Red-headed Woodpecker","Melanerpes erythrocephalus",2009,2,"Durham"
"1205","Red-headed Woodpecker","Melanerpes erythrocephalus",2018,1,"Durham"
"1206","Red-headed Woodpecker","Melanerpes erythrocephalus",2019,1,"Durham"
"1207","Red-shouldered Hawk","Buteo lineatus",2002,6,"Durham"
"1208","Red-shouldered Hawk","Buteo lineatus",2003,4,"Durham"
"1209","Red-shouldered Hawk","Buteo lineatus",2004,2,"Durham"
"1210","Red-shouldered Hawk","Buteo lineatus",2006,6,"Durham"
"1211","Red-shouldered Hawk","Buteo lineatus",2007,3,"Durham"
"1212","Red-shouldered Hawk","Buteo lineatus",2008,3,"Durham"
"1213","Red-shouldered Hawk","Buteo lineatus",2009,5,"Durham"
"1214","Red-shouldered Hawk","Buteo lineatus",2010,2,"Durham"
"1215","Red-shouldered Hawk","Buteo lineatus",2011,1,"Durham"
"1216","Red-shouldered Hawk","Buteo lineatus",2012,7,"Durham"
"1217","Red-shouldered Hawk","Buteo lineatus",2013,4,"Durham"
"1218","Red-shouldered Hawk","Buteo lineatus",2014,4,"Durham"
"1219","Red-shouldered Hawk","Buteo lineatus",2015,3,"Durham"
"1220","Red-shouldered Hawk","Buteo lineatus",2016,9,"Durham"
"1221","Red-shouldered Hawk","Buteo lineatus",2017,5,"Durham"
"1222","Red-shouldered Hawk","Buteo lineatus",2018,7,"Durham"
"1223","Red-shouldered Hawk","Buteo lineatus",2019,14,"Durham"
"1224","Red-shouldered Hawk","Buteo lineatus",2020,10,"Durham"
"1225","Red-shouldered Hawk","Buteo lineatus",2021,5,"Durham"
"1226","Red-shouldered Hawk","Buteo lineatus",2022,14,"Durham"
"1227","Red-shouldered Hawk","Buteo lineatus",2023,14,"Durham"
"1228","Red-tailed Hawk","Buteo jamaicensis",2002,1,"Durham"
"1229","Red-tailed Hawk","Buteo jamaicensis",2003,2,"Durham"
"1230","Red-tailed Hawk","Buteo jamaicensis",2004,4,"Durham"
"1231","Red-tailed Hawk","Buteo jamaicensis",2005,1,"Durham"
"1232","Red-tailed Hawk","Buteo jamaicensis",2006,1,"Durham"
"1233","Red-tailed Hawk","Buteo jamaicensis",2007,1,"Durham"
"1234","Red-tailed Hawk","Buteo jamaicensis",2008,2,"Durham"
"1235","Red-tailed Hawk","Buteo jamaicensis",2010,2,"Durham"
"1236","Red-tailed Hawk","Buteo jamaicensis",2011,1,"Durham"
"1237","Red-tailed Hawk","Buteo jamaicensis",2013,1,"Durham"
"1238","Red-tailed Hawk","Buteo jamaicensis",2014,2,"Durham"
"1239","Red-tailed Hawk","Buteo jamaicensis",2015,2,"Durham"
"1240","Red-tailed Hawk","Buteo jamaicensis",2017,3,"Durham"
"1241","Red-tailed Hawk","Buteo jamaicensis",2018,1,"Durham"
"1242","Red-tailed Hawk","Buteo jamaicensis",2020,1,"Durham"
"1243","Red-tailed Hawk","Buteo jamaicensis",2021,7,"Durham"
"1244","Red-tailed Hawk","Buteo jamaicensis",2022,5,"Durham"
"1245","Red-tailed Hawk","Buteo jamaicensis",2023,1,"Durham"
"1246","Red-winged Blackbird","Agelaius phoeniceus",2002,1,"Durham"
"1247","Red-winged Blackbird","Agelaius phoeniceus",2003,6,"Durham"
"1248","Red-winged Blackbird","Agelaius phoeniceus",2004,5,"Durham"
"1249","Red-winged Blackbird","Agelaius phoeniceus",2005,4,"Durham"
"1250","Red-winged Blackbird","Agelaius phoeniceus",2006,7,"Durham"
"1251","Red-winged Blackbird","Agelaius phoeniceus",2007,2,"Durham"
"1252","Red-winged Blackbird","Agelaius phoeniceus",2008,7,"Durham"
"1253","Red-winged Blackbird","Agelaius phoeniceus",2009,6,"Durham"
"1254","Red-winged Blackbird","Agelaius phoeniceus",2010,4,"Durham"
"1255","Red-winged Blackbird","Agelaius phoeniceus",2011,8,"Durham"
"1256","Red-winged Blackbird","Agelaius phoeniceus",2012,4,"Durham"
"1257","Red-winged Blackbird","Agelaius phoeniceus",2013,4,"Durham"
"1258","Red-winged Blackbird","Agelaius phoeniceus",2014,3,"Durham"
"1259","Red-winged Blackbird","Agelaius phoeniceus",2015,2,"Durham"
"1260","Red-winged Blackbird","Agelaius phoeniceus",2016,5,"Durham"
"1261","Red-winged Blackbird","Agelaius phoeniceus",2017,8,"Durham"
"1262","Red-winged Blackbird","Agelaius phoeniceus",2018,3,"Durham"
"1263","Red-winged Blackbird","Agelaius phoeniceus",2019,6,"Durham"
"1264","Red-winged Blackbird","Agelaius phoeniceus",2021,4,"Durham"
"1265","Red-winged Blackbird","Agelaius phoeniceus",2022,5,"Durham"
"1266","Red-winged Blackbird","Agelaius phoeniceus",2023,26,"Durham"
"1267","Rock Pigeon","Columba livia",2005,9,"Durham"
"1268","Rock Pigeon","Columba livia",2006,3,"Durham"
"1269","Rock Pigeon","Columba livia",2007,5,"Durham"
"1270","Rock Pigeon","Columba livia",2009,5,"Durham"
"1271","Rock Pigeon","Columba livia",2013,2,"Durham"
"1272","Rock Pigeon","Columba livia",2018,1,"Durham"
"1273","Rock Pigeon","Columba livia",2019,6,"Durham"
"1274","Rock Pigeon","Columba livia",2021,9,"Durham"
"1275","Rock Pigeon","Columba livia",2022,1,"Durham"
"1276","Rock Pigeon","Columba livia",2023,2,"Durham"
"1277","Ruby-throated Hummingbird","Archilochus colubris",2002,4,"Durham"
"1278","Ruby-throated Hummingbird","Archilochus colubris",2003,2,"Durham"
"1279","Ruby-throated Hummingbird","Archilochus colubris",2004,6,"Durham"
"1280","Ruby-throated Hummingbird","Archilochus colubris",2005,6,"Durham"
"1281","Ruby-throated Hummingbird","Archilochus colubris",2006,1,"Durham"
"1282","Ruby-throated Hummingbird","Archilochus colubris",2007,3,"Durham"
"1283","Ruby-throated Hummingbird","Archilochus colubris",2008,1,"Durham"
"1284","Ruby-throated Hummingbird","Archilochus colubris",2009,1,"Durham"
"1285","Ruby-throated Hummingbird","Archilochus colubris",2010,2,"Durham"
"1286","Ruby-throated Hummingbird","Archilochus colubris",2011,1,"Durham"
"1287","Ruby-throated Hummingbird","Archilochus colubris",2012,3,"Durham"
"1288","Ruby-throated Hummingbird","Archilochus colubris",2013,3,"Durham"
"1289","Ruby-throated Hummingbird","Archilochus colubris",2014,4,"Durham"
"1290","Ruby-throated Hummingbird","Archilochus colubris",2015,1,"Durham"
"1291","Ruby-throated Hummingbird","Archilochus colubris",2016,1,"Durham"
"1292","Ruby-throated Hummingbird","Archilochus colubris",2018,1,"Durham"
"1293","Ruby-throated Hummingbird","Archilochus colubris",2019,3,"Durham"
"1294","Ruby-throated Hummingbird","Archilochus colubris",2020,2,"Durham"
"1295","Ruby-throated Hummingbird","Archilochus colubris",2021,1,"Durham"
"1296","Ruby-throated Hummingbird","Archilochus colubris",2022,2,"Durham"
"1297","Ruby-throated Hummingbird","Archilochus colubris",2023,3,"Durham"
"1298","Scarlet Tanager","Piranga olivacea",2002,5,"Durham"
"1299","Scarlet Tanager","Piranga olivacea",2003,4,"Durham"
"1300","Scarlet Tanager","Piranga olivacea",2004,4,"Durham"
"1301","Scarlet Tanager","Piranga olivacea",2005,1,"Durham"
"1302","Scarlet Tanager","Piranga olivacea",2006,1,"Durham"
"1303","Scarlet Tanager","Piranga olivacea",2007,3,"Durham"
"1304","Scarlet Tanager","Piranga olivacea",2008,2,"Durham"
"1305","Scarlet Tanager","Piranga olivacea",2009,2,"Durham"
"1306","Scarlet Tanager","Piranga olivacea",2010,4,"Durham"
"1307","Scarlet Tanager","Piranga olivacea",2011,7,"Durham"
"1308","Scarlet Tanager","Piranga olivacea",2012,4,"Durham"
"1309","Scarlet Tanager","Piranga olivacea",2013,5,"Durham"
"1310","Scarlet Tanager","Piranga olivacea",2014,4,"Durham"
"1311","Scarlet Tanager","Piranga olivacea",2015,5,"Durham"
"1312","Scarlet Tanager","Piranga olivacea",2016,1,"Durham"
"1313","Scarlet Tanager","Piranga olivacea",2017,1,"Durham"
"1314","Scarlet Tanager","Piranga olivacea",2018,1,"Durham"
"1315","Scarlet Tanager","Piranga olivacea",2019,5,"Durham"
"1316","Scarlet Tanager","Piranga olivacea",2020,2,"Durham"
"1317","Scarlet Tanager","Piranga olivacea",2022,3,"Durham"
"1318","Sharp-shinned Hawk","Accipiter striatus",2005,1,"Durham"
"1319","Sharp-shinned Hawk","Accipiter striatus",2015,1,"Durham"
"1320","Sharp-shinned/Cooper's Hawk","Accipiter striatus/cooperii",2023,1,"Durham"
"1321","Summer Tanager","Piranga rubra",2002,15,"Durham"
"1322","Summer Tanager","Piranga rubra",2003,13,"Durham"
"1323","Summer Tanager","Piranga rubra",2004,13,"Durham"
"1324","Summer Tanager","Piranga rubra",2005,10,"Durham"
"1325","Summer Tanager","Piranga rubra",2006,11,"Durham"
"1326","Summer Tanager","Piranga rubra",2007,15,"Durham"
"1327","Summer Tanager","Piranga rubra",2008,19,"Durham"
"1328","Summer Tanager","Piranga rubra",2009,4,"Durham"
"1329","Summer Tanager","Piranga rubra",2010,13,"Durham"
"1330","Summer Tanager","Piranga rubra",2011,14,"Durham"
"1331","Summer Tanager","Piranga rubra",2012,16,"Durham"
"1332","Summer Tanager","Piranga rubra",2013,11,"Durham"
"1333","Summer Tanager","Piranga rubra",2014,13,"Durham"
"1334","Summer Tanager","Piranga rubra",2015,15,"Durham"
"1335","Summer Tanager","Piranga rubra",2016,13,"Durham"
"1336","Summer Tanager","Piranga rubra",2017,13,"Durham"
"1337","Summer Tanager","Piranga rubra",2018,27,"Durham"
"1338","Summer Tanager","Piranga rubra",2019,18,"Durham"
"1339","Summer Tanager","Piranga rubra",2020,33,"Durham"
"1340","Summer Tanager","Piranga rubra",2021,15,"Durham"
"1341","Summer Tanager","Piranga rubra",2022,28,"Durham"
"1342","Summer Tanager","Piranga rubra",2023,22,"Durham"
"1343","Tree Swallow","Tachycineta bicolor",2011,2,"Durham"
"1344","Tree Swallow","Tachycineta bicolor",2013,2,"Durham"
"1345","Tree Swallow","Tachycineta bicolor",2014,1,"Durham"
"1346","Tree Swallow","Tachycineta bicolor",2015,3,"Durham"
"1347","Tree Swallow","Tachycineta bicolor",2017,6,"Durham"
"1348","Tree Swallow","Tachycineta bicolor",2018,3,"Durham"
"1349","Tree Swallow","Tachycineta bicolor",2019,4,"Durham"
"1350","Tree Swallow","Tachycineta bicolor",2020,6,"Durham"
"1351","Tree Swallow","Tachycineta bicolor",2021,12,"Durham"
"1352","Tree Swallow","Tachycineta bicolor",2022,1,"Durham"
"1353","Tree Swallow","Tachycineta bicolor",2023,5,"Durham"
"1354","Tufted Titmouse","Baeolophus bicolor",2002,73,"Durham"
"1355","Tufted Titmouse","Baeolophus bicolor",2003,81,"Durham"
"1356","Tufted Titmouse","Baeolophus bicolor",2004,63,"Durham"
"1357","Tufted Titmouse","Baeolophus bicolor",2005,38,"Durham"
"1358","Tufted Titmouse","Baeolophus bicolor",2006,59,"Durham"
"1359","Tufted Titmouse","Baeolophus bicolor",2007,59,"Durham"
"1360","Tufted Titmouse","Baeolophus bicolor",2008,100,"Durham"
"1361","Tufted Titmouse","Baeolophus bicolor",2009,61,"Durham"
"1362","Tufted Titmouse","Baeolophus bicolor",2010,36,"Durham"
"1363","Tufted Titmouse","Baeolophus bicolor",2011,101,"Durham"
"1364","Tufted Titmouse","Baeolophus bicolor",2012,83,"Durham"
"1365","Tufted Titmouse","Baeolophus bicolor",2013,69,"Durham"
"1366","Tufted Titmouse","Baeolophus bicolor",2014,61,"Durham"
"1367","Tufted Titmouse","Baeolophus bicolor",2015,81,"Durham"
"1368","Tufted Titmouse","Baeolophus bicolor",2016,43,"Durham"
"1369","Tufted Titmouse","Baeolophus bicolor",2017,84,"Durham"
"1370","Tufted Titmouse","Baeolophus bicolor",2018,125,"Durham"
"1371","Tufted Titmouse","Baeolophus bicolor",2019,73,"Durham"
"1372","Tufted Titmouse","Baeolophus bicolor",2020,76,"Durham"
"1373","Tufted Titmouse","Baeolophus bicolor",2021,83,"Durham"
"1374","Tufted Titmouse","Baeolophus bicolor",2022,89,"Durham"
"1375","Tufted Titmouse","Baeolophus bicolor",2023,98,"Durham"
"1376","Turkey Vulture","Cathartes aura",2003,2,"Durham"
"1377","Turkey Vulture","Cathartes aura",2005,2,"Durham"
"1378","Turkey Vulture","Cathartes aura",2007,3,"Durham"
"1379","Turkey Vulture","Cathartes aura",2009,4,"Durham"
"1380","Turkey Vulture","Cathartes aura",2011,3,"Durham"
"1381","Turkey Vulture","Cathartes aura",2013,2,"Durham"
"1382","Turkey Vulture","Cathartes aura",2016,4,"Durham"
"1383","Turkey Vulture","Cathartes aura",2018,6,"Durham"
"1384","Turkey Vulture","Cathartes aura",2019,5,"Durham"
"1385","Turkey Vulture","Cathartes aura",2020,3,"Durham"
"1386","Turkey Vulture","Cathartes aura",2021,4,"Durham"
"1387","Turkey Vulture","Cathartes aura",2023,4,"Durham"
"1388","Warbling Vireo","Vireo gilvus",2017,1,"Durham"
"1389","White-breasted Nuthatch","Sitta carolinensis",2002,10,"Durham"
"1390","White-breasted Nuthatch","Sitta carolinensis",2003,7,"Durham"
"1391","White-breasted Nuthatch","Sitta carolinensis",2004,11,"Durham"
"1392","White-breasted Nuthatch","Sitta carolinensis",2005,9,"Durham"
"1393","White-breasted Nuthatch","Sitta carolinensis",2006,13,"Durham"
"1394","White-breasted Nuthatch","Sitta carolinensis",2007,6,"Durham"
"1395","White-breasted Nuthatch","Sitta carolinensis",2008,7,"Durham"
"1396","White-breasted Nuthatch","Sitta carolinensis",2009,6,"Durham"
"1397","White-breasted Nuthatch","Sitta carolinensis",2010,4,"Durham"
"1398","White-breasted Nuthatch","Sitta carolinensis",2011,8,"Durham"
"1399","White-breasted Nuthatch","Sitta carolinensis",2012,5,"Durham"
"1400","White-breasted Nuthatch","Sitta carolinensis",2013,5,"Durham"
"1401","White-breasted Nuthatch","Sitta carolinensis",2014,5,"Durham"
"1402","White-breasted Nuthatch","Sitta carolinensis",2015,4,"Durham"
"1403","White-breasted Nuthatch","Sitta carolinensis",2016,7,"Durham"
"1404","White-breasted Nuthatch","Sitta carolinensis",2017,6,"Durham"
"1405","White-breasted Nuthatch","Sitta carolinensis",2018,4,"Durham"
"1406","White-breasted Nuthatch","Sitta carolinensis",2019,7,"Durham"
"1407","White-breasted Nuthatch","Sitta carolinensis",2020,19,"Durham"
"1408","White-breasted Nuthatch","Sitta carolinensis",2021,14,"Durham"
"1409","White-breasted Nuthatch","Sitta carolinensis",2022,11,"Durham"
"1410","White-breasted Nuthatch","Sitta carolinensis",2023,11,"Durham"
"1411","White-eyed Vireo","Vireo griseus",2002,3,"Durham"
"1412","White-eyed Vireo","Vireo griseus",2003,2,"Durham"
"1413","White-eyed Vireo","Vireo griseus",2005,3,"Durham"
"1414","White-eyed Vireo","Vireo griseus",2006,1,"Durham"
"1415","White-eyed Vireo","Vireo griseus",2007,2,"Durham"
"1416","White-eyed Vireo","Vireo griseus",2008,6,"Durham"
"1417","White-eyed Vireo","Vireo griseus",2009,1,"Durham"
"1418","White-eyed Vireo","Vireo griseus",2010,3,"Durham"
"1419","White-eyed Vireo","Vireo griseus",2011,4,"Durham"
"1420","White-eyed Vireo","Vireo griseus",2012,4,"Durham"
"1421","White-eyed Vireo","Vireo griseus",2013,4,"Durham"
"1422","White-eyed Vireo","Vireo griseus",2014,6,"Durham"
"1423","White-eyed Vireo","Vireo griseus",2015,5,"Durham"
"1424","White-eyed Vireo","Vireo griseus",2016,5,"Durham"
"1425","White-eyed Vireo","Vireo griseus",2017,6,"Durham"
"1426","White-eyed Vireo","Vireo griseus",2018,3,"Durham"
"1427","White-eyed Vireo","Vireo griseus",2019,11,"Durham"
"1428","White-eyed Vireo","Vireo griseus",2020,11,"Durham"
"1429","White-eyed Vireo","Vireo griseus",2021,13,"Durham"
"1430","White-eyed Vireo","Vireo griseus",2022,13,"Durham"
"1431","White-eyed Vireo","Vireo griseus",2023,10,"Durham"
"1432","Wild Turkey","Meleagris gallopavo",2002,1,"Durham"
"1433","Wild Turkey","Meleagris gallopavo",2008,1,"Durham"
"1434","Wild Turkey","Meleagris gallopavo",2009,1,"Durham"
"1435","Wild Turkey","Meleagris gallopavo",2014,1,"Durham"
"1436","Wild Turkey","Meleagris gallopavo",2018,1,"Durham"
"1437","Wild Turkey","Meleagris gallopavo",2019,8,"Durham"
"1438","Wild Turkey","Meleagris gallopavo",2021,4,"Durham"
"1439","Wild Turkey","Meleagris gallopavo",2022,4,"Durham"
"1440","Wood Thrush","Hylocichla mustelina",2002,39,"Durham"
"1441","Wood Thrush","Hylocichla mustelina",2003,31,"Durham"
"1442","Wood Thrush","Hylocichla mustelina",2004,49,"Durham"
"1443","Wood Thrush","Hylocichla mustelina",2005,44,"Durham"
"1444","Wood Thrush","Hylocichla mustelina",2006,46,"Durham"
"1445","Wood Thrush","Hylocichla mustelina",2007,39,"Durham"
"1446","Wood Thrush","Hylocichla mustelina",2008,34,"Durham"
"1447","Wood Thrush","Hylocichla mustelina",2009,19,"Durham"
"1448","Wood Thrush","Hylocichla mustelina",2010,17,"Durham"
"1449","Wood Thrush","Hylocichla mustelina",2011,16,"Durham"
"1450","Wood Thrush","Hylocichla mustelina",2012,14,"Durham"
"1451","Wood Thrush","Hylocichla mustelina",2013,17,"Durham"
"1452","Wood Thrush","Hylocichla mustelina",2014,14,"Durham"
"1453","Wood Thrush","Hylocichla mustelina",2015,11,"Durham"
"1454","Wood Thrush","Hylocichla mustelina",2016,3,"Durham"
"1455","Wood Thrush","Hylocichla mustelina",2017,17,"Durham"
"1456","Wood Thrush","Hylocichla mustelina",2018,19,"Durham"
"1457","Wood Thrush","Hylocichla mustelina",2019,23,"Durham"
"1458","Wood Thrush","Hylocichla mustelina",2020,17,"Durham"
"1459","Wood Thrush","Hylocichla mustelina",2021,6,"Durham"
"1460","Wood Thrush","Hylocichla mustelina",2022,8,"Durham"
"1461","Wood Thrush","Hylocichla mustelina",2023,15,"Durham"
"1462","Worm-eating Warbler","Helmitheros vermivorum",2022,1,"Durham"
"1463","Yellow Warbler","Setophaga petechia",2018,1,"Durham"
"1464","Yellow Warbler","Setophaga petechia",2019,1,"Durham"
"1465","Yellow Warbler","Setophaga petechia",2020,1,"Durham"
"1466","Yellow-billed Cuckoo","Coccyzus americanus",2002,1,"Durham"
"1467","Yellow-billed Cuckoo","Coccyzus americanus",2003,2,"Durham"
"1468","Yellow-billed Cuckoo","Coccyzus americanus",2004,5,"Durham"
"1469","Yellow-billed Cuckoo","Coccyzus americanus",2005,11,"Durham"
"1470","Yellow-billed Cuckoo","Coccyzus americanus",2006,5,"Durham"
"1471","Yellow-billed Cuckoo","Coccyzus americanus",2007,8,"Durham"
"1472","Yellow-billed Cuckoo","Coccyzus americanus",2008,5,"Durham"
"1473","Yellow-billed Cuckoo","Coccyzus americanus",2009,2,"Durham"
"1474","Yellow-billed Cuckoo","Coccyzus americanus",2010,2,"Durham"
"1475","Yellow-billed Cuckoo","Coccyzus americanus",2011,7,"Durham"
"1476","Yellow-billed Cuckoo","Coccyzus americanus",2012,7,"Durham"
"1477","Yellow-billed Cuckoo","Coccyzus americanus",2013,6,"Durham"
"1478","Yellow-billed Cuckoo","Coccyzus americanus",2014,2,"Durham"
"1479","Yellow-billed Cuckoo","Coccyzus americanus",2015,4,"Durham"
"1480","Yellow-billed Cuckoo","Coccyzus americanus",2016,10,"Durham"
"1481","Yellow-billed Cuckoo","Coccyzus americanus",2017,9,"Durham"
"1482","Yellow-billed Cuckoo","Coccyzus americanus",2018,14,"Durham"
"1483","Yellow-billed Cuckoo","Coccyzus americanus",2019,23,"Durham"
"1484","Yellow-billed Cuckoo","Coccyzus americanus",2020,6,"Durham"
"1485","Yellow-billed Cuckoo","Coccyzus americanus",2021,3,"Durham"
"1486","Yellow-billed Cuckoo","Coccyzus americanus",2022,7,"Durham"
"1487","Yellow-billed Cuckoo","Coccyzus americanus",2023,1,"Durham"
"1488","Yellow-breasted Chat","Icteria virens",2002,14,"Durham"
"1489","Yellow-breasted Chat","Icteria virens",2003,10,"Durham"
"1490","Yellow-breasted Chat","Icteria virens",2004,8,"Durham"
"1491","Yellow-breasted Chat","Icteria virens",2005,15,"Durham"
"1492","Yellow-breasted Chat","Icteria virens",2006,8,"Durham"
"1493","Yellow-breasted Chat","Icteria virens",2007,8,"Durham"
"1494","Yellow-breasted Chat","Icteria virens",2008,17,"Durham"
"1495","Yellow-breasted Chat","Icteria virens",2009,4,"Durham"
"1496","Yellow-breasted Chat","Icteria virens",2010,6,"Durham"
"1497","Yellow-breasted Chat","Icteria virens",2011,11,"Durham"
"1498","Yellow-breasted Chat","Icteria virens",2012,6,"Durham"
"1499","Yellow-breasted Chat","Icteria virens",2013,6,"Durham"
"1500","Yellow-breasted Chat","Icteria virens",2014,5,"Durham"
"1501","Yellow-breasted Chat","Icteria virens",2015,3,"Durham"
"1502","Yellow-breasted Chat","Icteria virens",2016,6,"Durham"
"1503","Yellow-breasted Chat","Icteria virens",2017,4,"Durham"
"1504","Yellow-breasted Chat","Icteria virens",2018,2,"Durham"
"1505","Yellow-breasted Chat","Icteria virens",2019,6,"Durham"
"1506","Yellow-breasted Chat","Icteria virens",2020,7,"Durham"
"1507","Yellow-breasted Chat","Icteria virens",2021,7,"Durham"
"1508","Yellow-breasted Chat","Icteria virens",2022,5,"Durham"
"1509","Yellow-breasted Chat","Icteria virens",2023,2,"Durham"
"1510","Yellow-throated Vireo","Vireo flavifrons",2002,4,"Durham"
"1511","Yellow-throated Vireo","Vireo flavifrons",2003,3,"Durham"
"1512","Yellow-throated Vireo","Vireo flavifrons",2004,3,"Durham"
"1513","Yellow-throated Vireo","Vireo flavifrons",2005,1,"Durham"
"1514","Yellow-throated Vireo","Vireo flavifrons",2006,1,"Durham"
"1515","Yellow-throated Vireo","Vireo flavifrons",2007,5,"Durham"
"1516","Yellow-throated Vireo","Vireo flavifrons",2008,2,"Durham"
"1517","Yellow-throated Vireo","Vireo flavifrons",2009,4,"Durham"
"1518","Yellow-throated Vireo","Vireo flavifrons",2010,2,"Durham"
"1519","Yellow-throated Vireo","Vireo flavifrons",2012,1,"Durham"
"1520","Yellow-throated Vireo","Vireo flavifrons",2013,1,"Durham"
"1521","Yellow-throated Vireo","Vireo flavifrons",2014,2,"Durham"
"1522","Yellow-throated Vireo","Vireo flavifrons",2015,2,"Durham"
"1523","Yellow-throated Vireo","Vireo flavifrons",2017,1,"Durham"
"1524","Yellow-throated Vireo","Vireo flavifrons",2018,4,"Durham"
"1525","Yellow-throated Vireo","Vireo flavifrons",2019,4,"Durham"
"1526","Yellow-throated Vireo","Vireo flavifrons",2020,2,"Durham"
"1527","Yellow-throated Vireo","Vireo flavifrons",2021,5,"Durham"
"1528","Yellow-throated Vireo","Vireo flavifrons",2022,3,"Durham"
"1529","Yellow-throated Vireo","Vireo flavifrons",2023,4,"Durham"
"1530","Yellow-throated Warbler","Setophaga dominica",2002,3,"Durham"
"1531","Yellow-throated Warbler","Setophaga dominica",2003,1,"Durham"
"1532","Yellow-throated Warbler","Setophaga dominica",2004,1,"Durham"
"1533","Yellow-throated Warbler","Setophaga dominica",2005,2,"Durham"
"1534","Yellow-throated Warbler","Setophaga dominica",2006,1,"Durham"
"1535","Yellow-throated Warbler","Setophaga dominica",2007,2,"Durham"
"1536","Yellow-throated Warbler","Setophaga dominica",2008,2,"Durham"
"1537","Yellow-throated Warbler","Setophaga dominica",2009,2,"Durham"
"1538","Yellow-throated Warbler","Setophaga dominica",2010,3,"Durham"
"1539","Yellow-throated Warbler","Setophaga dominica",2011,3,"Durham"
"1540","Yellow-throated Warbler","Setophaga dominica",2012,1,"Durham"
"1541","Yellow-throated Warbler","Setophaga dominica",2013,1,"Durham"
"1542","Yellow-throated Warbler","Setophaga dominica",2014,1,"Durham"
"1543","Yellow-throated Warbler","Setophaga dominica",2015,3,"Durham"
"1544","Yellow-throated Warbler","Setophaga dominica",2016,2,"Durham"
"1545","Yellow-throated Warbler","Setophaga dominica",2017,2,"Durham"
"1546","Yellow-throated Warbler","Setophaga dominica",2018,5,"Durham"
"1547","Yellow-throated Warbler","Setophaga dominica",2019,8,"Durham"
"1548","Yellow-throated Warbler","Setophaga dominica",2020,5,"Durham"
