"","common_name","sci_name","year","count","County"
"1262","Northern Mockingbird","Mimus polyglottos",2012,115,"Orange"
"1263","Northern Mockingbird","Mimus polyglottos",2013,58,"Orange"
"1264","Northern Mockingbird","Mimus polyglottos",2014,73,"Orange"
"1265","Northern Mockingbird","Mimus polyglottos",2015,58,"Orange"
"1266","Northern Mockingbird","Mimus polyglottos",2016,59,"Orange"
"1267","Northern Mockingbird","Mimus polyglottos",2017,44,"Orange"
"1268","Northern Mockingbird","Mimus polyglottos",2018,35,"Orange"
"1269","Northern Mockingbird","Mimus polyglottos",2019,53,"Orange"
"1270","Northern Mockingbird","Mimus polyglottos",2020,74,"Orange"
"1271","Northern Mockingbird","Mimus polyglottos",2021,61,"Orange"
"1272","Northern Mockingbird","Mimus polyglottos",2022,64,"Orange"
"1273","Northern Mockingbird","Mimus polyglottos",2023,62,"Orange"
"1274","Northern Parula","Setophaga americana",1999,1,"Orange"
"1275","Northern Parula","Setophaga americana",2000,2,"Orange"
"1276","Northern Parula","Setophaga americana",2001,5,"Orange"
"1277","Northern Parula","Setophaga americana",2003,2,"Orange"
"1278","Northern Parula","Setophaga americana",2004,2,"Orange"
"1279","Northern Parula","Setophaga americana",2005,3,"Orange"
"1280","Northern Parula","Setophaga americana",2006,1,"Orange"
"1281","Northern Parula","Setophaga americana",2007,5,"Orange"
"1282","Northern Parula","Setophaga americana",2008,4,"Orange"
"1283","Northern Parula","Setophaga americana",2009,5,"Orange"
"1284","Northern Parula","Setophaga americana",2010,2,"Orange"
"1285","Northern Parula","Setophaga americana",2011,6,"Orange"
"1286","Northern Parula","Setophaga americana",2012,21,"Orange"
"1287","Northern Parula","Setophaga americana",2013,6,"Orange"
"1288","Northern Parula","Setophaga americana",2014,3,"Orange"
"1289","Northern Parula","Setophaga americana",2015,6,"Orange"
"1290","Northern Parula","Setophaga americana",2016,7,"Orange"
"1291","Northern Parula","Setophaga americana",2017,5,"Orange"
"1292","Northern Parula","Setophaga americana",2018,25,"Orange"
"1293","Northern Parula","Setophaga americana",2019,9,"Orange"
"1294","Northern Parula","Setophaga americana",2020,8,"Orange"
"1295","Northern Parula","Setophaga americana",2021,8,"Orange"
"1296","Northern Parula","Setophaga americana",2022,6,"Orange"
"1297","Northern Parula","Setophaga americana",2023,7,"Orange"
"1298","Northern Rough-winged Swallow","Stelgidopteryx serripennis",1999,2,"Orange"
"1299","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2001,12,"Orange"
"1300","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2002,6,"Orange"
"1301","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2003,2,"Orange"
"1302","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2004,9,"Orange"
"1303","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2005,5,"Orange"
"1304","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2006,2,"Orange"
"1305","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2007,3,"Orange"
"1306","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2008,4,"Orange"
"1307","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2009,6,"Orange"
"1308","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2010,1,"Orange"
"1309","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2011,4,"Orange"
"1310","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2012,5,"Orange"
"1311","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2013,3,"Orange"
"1312","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2014,7,"Orange"
"1313","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2015,5,"Orange"
"1314","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2016,3,"Orange"
"1315","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2017,12,"Orange"
"1316","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2018,1,"Orange"
"1317","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2019,3,"Orange"
"1318","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2020,6,"Orange"
"1319","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2021,29,"Orange"
"1320","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2022,11,"Orange"
"1321","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2023,3,"Orange"
"1322","Northern Waterthrush","Parkesia noveboracensis",2006,1,"Orange"
"1323","Ovenbird","Seiurus aurocapilla",1999,29,"Orange"
"1324","Ovenbird","Seiurus aurocapilla",2000,16,"Orange"
"1325","Ovenbird","Seiurus aurocapilla",2001,26,"Orange"
"1326","Ovenbird","Seiurus aurocapilla",2002,15,"Orange"
"1327","Ovenbird","Seiurus aurocapilla",2003,10,"Orange"
"1328","Ovenbird","Seiurus aurocapilla",2004,16,"Orange"
"1329","Ovenbird","Seiurus aurocapilla",2005,23,"Orange"
"1330","Ovenbird","Seiurus aurocapilla",2006,12,"Orange"
"1331","Ovenbird","Seiurus aurocapilla",2007,11,"Orange"
"1332","Ovenbird","Seiurus aurocapilla",2008,16,"Orange"
"1333","Ovenbird","Seiurus aurocapilla",2009,9,"Orange"
"1334","Ovenbird","Seiurus aurocapilla",2010,3,"Orange"
"1335","Ovenbird","Seiurus aurocapilla",2011,11,"Orange"
"1336","Ovenbird","Seiurus aurocapilla",2012,12,"Orange"
"1337","Ovenbird","Seiurus aurocapilla",2013,7,"Orange"
"1338","Ovenbird","Seiurus aurocapilla",2014,11,"Orange"
"1339","Ovenbird","Seiurus aurocapilla",2015,16,"Orange"
"1340","Ovenbird","Seiurus aurocapilla",2016,5,"Orange"
"1341","Ovenbird","Seiurus aurocapilla",2017,5,"Orange"
"1342","Ovenbird","Seiurus aurocapilla",2018,8,"Orange"
"1343","Ovenbird","Seiurus aurocapilla",2019,15,"Orange"
"1344","Ovenbird","Seiurus aurocapilla",2020,19,"Orange"
"1345","Ovenbird","Seiurus aurocapilla",2021,17,"Orange"
"1346","Ovenbird","Seiurus aurocapilla",2022,15,"Orange"
"1347","Ovenbird","Seiurus aurocapilla",2023,15,"Orange"
"1348","Pileated Woodpecker","Dryocopus pileatus",1999,1,"Orange"
"1349","Pileated Woodpecker","Dryocopus pileatus",2000,3,"Orange"
"1350","Pileated Woodpecker","Dryocopus pileatus",2001,3,"Orange"
"1351","Pileated Woodpecker","Dryocopus pileatus",2002,1,"Orange"
"1352","Pileated Woodpecker","Dryocopus pileatus",2004,2,"Orange"
"1353","Pileated Woodpecker","Dryocopus pileatus",2006,4,"Orange"
"1354","Pileated Woodpecker","Dryocopus pileatus",2007,5,"Orange"
"1355","Pileated Woodpecker","Dryocopus pileatus",2008,3,"Orange"
"1356","Pileated Woodpecker","Dryocopus pileatus",2009,2,"Orange"
"1357","Pileated Woodpecker","Dryocopus pileatus",2010,9,"Orange"
"1358","Pileated Woodpecker","Dryocopus pileatus",2011,4,"Orange"
"1359","Pileated Woodpecker","Dryocopus pileatus",2012,4,"Orange"
"1360","Pileated Woodpecker","Dryocopus pileatus",2013,2,"Orange"
"1361","Pileated Woodpecker","Dryocopus pileatus",2014,2,"Orange"
"1362","Pileated Woodpecker","Dryocopus pileatus",2015,3,"Orange"
"1363","Pileated Woodpecker","Dryocopus pileatus",2016,2,"Orange"
"1364","Pileated Woodpecker","Dryocopus pileatus",2017,3,"Orange"
"1365","Pileated Woodpecker","Dryocopus pileatus",2018,5,"Orange"
"1366","Pileated Woodpecker","Dryocopus pileatus",2019,6,"Orange"
"1367","Pileated Woodpecker","Dryocopus pileatus",2020,4,"Orange"
"1368","Pileated Woodpecker","Dryocopus pileatus",2021,7,"Orange"
"1369","Pileated Woodpecker","Dryocopus pileatus",2022,9,"Orange"
"1370","Pileated Woodpecker","Dryocopus pileatus",2023,3,"Orange"
"1371","Pine Warbler","Setophaga pinus",1999,NA,"Orange"
"1372","Pine Warbler","Setophaga pinus",2000,79,"Orange"
"1373","Pine Warbler","Setophaga pinus",2001,77,"Orange"
"1374","Pine Warbler","Setophaga pinus",2002,70,"Orange"
"1375","Pine Warbler","Setophaga pinus",2003,42,"Orange"
"1376","Pine Warbler","Setophaga pinus",2004,56,"Orange"
"1377","Pine Warbler","Setophaga pinus",2005,37,"Orange"
"1378","Pine Warbler","Setophaga pinus",2006,59,"Orange"
"1379","Pine Warbler","Setophaga pinus",2007,50,"Orange"
"1380","Pine Warbler","Setophaga pinus",2008,49,"Orange"
"1381","Pine Warbler","Setophaga pinus",2009,33,"Orange"
"1382","Pine Warbler","Setophaga pinus",2010,26,"Orange"
"1383","Pine Warbler","Setophaga pinus",2011,34,"Orange"
"1384","Pine Warbler","Setophaga pinus",2012,59,"Orange"
"1385","Pine Warbler","Setophaga pinus",2013,35,"Orange"
"1386","Pine Warbler","Setophaga pinus",2014,34,"Orange"
"1387","Pine Warbler","Setophaga pinus",2015,27,"Orange"
"1388","Pine Warbler","Setophaga pinus",2016,18,"Orange"
"1389","Pine Warbler","Setophaga pinus",2017,25,"Orange"
"1390","Pine Warbler","Setophaga pinus",2018,6,"Orange"
"1391","Pine Warbler","Setophaga pinus",2019,53,"Orange"
"1392","Pine Warbler","Setophaga pinus",2020,56,"Orange"
"1393","Pine Warbler","Setophaga pinus",2021,44,"Orange"
"1394","Pine Warbler","Setophaga pinus",2022,48,"Orange"
"1395","Pine Warbler","Setophaga pinus",2023,53,"Orange"
"1396","Prairie Warbler","Setophaga discolor",1999,4,"Orange"
"1397","Prairie Warbler","Setophaga discolor",2000,9,"Orange"
"1398","Prairie Warbler","Setophaga discolor",2001,10,"Orange"
"1399","Prairie Warbler","Setophaga discolor",2002,9,"Orange"
"1400","Prairie Warbler","Setophaga discolor",2003,5,"Orange"
"1401","Prairie Warbler","Setophaga discolor",2004,5,"Orange"
"1402","Prairie Warbler","Setophaga discolor",2005,3,"Orange"
"1403","Prairie Warbler","Setophaga discolor",2006,10,"Orange"
"1404","Prairie Warbler","Setophaga discolor",2007,7,"Orange"
"1405","Prairie Warbler","Setophaga discolor",2008,6,"Orange"
"1406","Prairie Warbler","Setophaga discolor",2009,4,"Orange"
"1407","Prairie Warbler","Setophaga discolor",2010,1,"Orange"
"1408","Prairie Warbler","Setophaga discolor",2011,8,"Orange"
"1409","Prairie Warbler","Setophaga discolor",2012,12,"Orange"
"1410","Prairie Warbler","Setophaga discolor",2013,2,"Orange"
"1411","Prairie Warbler","Setophaga discolor",2014,2,"Orange"
"1412","Prairie Warbler","Setophaga discolor",2015,1,"Orange"
"1413","Prairie Warbler","Setophaga discolor",2016,2,"Orange"
"1414","Prairie Warbler","Setophaga discolor",2018,1,"Orange"
"1415","Prairie Warbler","Setophaga discolor",2019,2,"Orange"
"1416","Prairie Warbler","Setophaga discolor",2020,4,"Orange"
"1417","Prairie Warbler","Setophaga discolor",2021,3,"Orange"
"1418","Prairie Warbler","Setophaga discolor",2022,2,"Orange"
"1419","Prairie Warbler","Setophaga discolor",2023,5,"Orange"
"1420","Prothonotary Warbler","Protonotaria citrea",2009,1,"Orange"
"1421","Prothonotary Warbler","Protonotaria citrea",2010,0,"Orange"
"1422","Prothonotary Warbler","Protonotaria citrea",2012,2,"Orange"
"1423","Prothonotary Warbler","Protonotaria citrea",2014,2,"Orange"
"1424","Prothonotary Warbler","Protonotaria citrea",2017,1,"Orange"
"1425","Purple Martin","Progne subis",2003,2,"Orange"
"1426","Purple Martin","Progne subis",2005,1,"Orange"
"1427","Purple Martin","Progne subis",2006,1,"Orange"
"1428","Purple Martin","Progne subis",2008,2,"Orange"
"1429","Purple Martin","Progne subis",2009,7,"Orange"
"1430","Purple Martin","Progne subis",2010,13,"Orange"
"1431","Purple Martin","Progne subis",2011,27,"Orange"
"1432","Purple Martin","Progne subis",2012,9,"Orange"
"1433","Purple Martin","Progne subis",2013,24,"Orange"
"1434","Purple Martin","Progne subis",2014,7,"Orange"
"1435","Purple Martin","Progne subis",2015,30,"Orange"
"1436","Purple Martin","Progne subis",2021,2,"Orange"
"1437","Purple Martin","Progne subis",2022,2,"Orange"
"1438","Red-bellied Woodpecker","Melanerpes carolinus",1999,73,"Orange"
"1439","Red-bellied Woodpecker","Melanerpes carolinus",2000,55,"Orange"
"1440","Red-bellied Woodpecker","Melanerpes carolinus",2001,60,"Orange"
"1441","Red-bellied Woodpecker","Melanerpes carolinus",2002,70,"Orange"
"1442","Red-bellied Woodpecker","Melanerpes carolinus",2003,55,"Orange"
"1443","Red-bellied Woodpecker","Melanerpes carolinus",2004,85,"Orange"
"1444","Red-bellied Woodpecker","Melanerpes carolinus",2005,74,"Orange"
"1445","Red-bellied Woodpecker","Melanerpes carolinus",2006,69,"Orange"
"1446","Red-bellied Woodpecker","Melanerpes carolinus",2007,66,"Orange"
"1447","Red-bellied Woodpecker","Melanerpes carolinus",2008,78,"Orange"
"1448","Red-bellied Woodpecker","Melanerpes carolinus",2009,77,"Orange"
"1449","Red-bellied Woodpecker","Melanerpes carolinus",2010,30,"Orange"
"1450","Red-bellied Woodpecker","Melanerpes carolinus",2011,73,"Orange"
"1451","Red-bellied Woodpecker","Melanerpes carolinus",2012,76,"Orange"
"1452","Red-bellied Woodpecker","Melanerpes carolinus",2013,74,"Orange"
"1453","Red-bellied Woodpecker","Melanerpes carolinus",2014,68,"Orange"
"1454","Red-bellied Woodpecker","Melanerpes carolinus",2015,62,"Orange"
"1455","Red-bellied Woodpecker","Melanerpes carolinus",2016,52,"Orange"
"1456","Red-bellied Woodpecker","Melanerpes carolinus",2017,57,"Orange"
"1457","Red-bellied Woodpecker","Melanerpes carolinus",2018,40,"Orange"
"1458","Red-bellied Woodpecker","Melanerpes carolinus",2019,75,"Orange"
"1459","Red-bellied Woodpecker","Melanerpes carolinus",2020,64,"Orange"
"1460","Red-bellied Woodpecker","Melanerpes carolinus",2021,42,"Orange"
"1461","Red-bellied Woodpecker","Melanerpes carolinus",2022,56,"Orange"
"1462","Red-bellied Woodpecker","Melanerpes carolinus",2023,67,"Orange"
"1463","Red-eyed Vireo","Vireo olivaceus",1999,120,"Orange"
"1464","Red-eyed Vireo","Vireo olivaceus",2000,107,"Orange"
"1465","Red-eyed Vireo","Vireo olivaceus",2001,105,"Orange"
"1466","Red-eyed Vireo","Vireo olivaceus",2002,104,"Orange"
"1467","Red-eyed Vireo","Vireo olivaceus",2003,82,"Orange"
"1468","Red-eyed Vireo","Vireo olivaceus",2004,86,"Orange"
"1469","Red-eyed Vireo","Vireo olivaceus",2005,79,"Orange"
"1470","Red-eyed Vireo","Vireo olivaceus",2006,83,"Orange"
"1471","Red-eyed Vireo","Vireo olivaceus",2007,94,"Orange"
"1472","Red-eyed Vireo","Vireo olivaceus",2008,78,"Orange"
"1473","Red-eyed Vireo","Vireo olivaceus",2009,70,"Orange"
"1474","Red-eyed Vireo","Vireo olivaceus",2010,38,"Orange"
"1475","Red-eyed Vireo","Vireo olivaceus",2011,45,"Orange"
"1476","Red-eyed Vireo","Vireo olivaceus",2012,77,"Orange"
"1477","Red-eyed Vireo","Vireo olivaceus",2013,38,"Orange"
"1478","Red-eyed Vireo","Vireo olivaceus",2014,44,"Orange"
"1479","Red-eyed Vireo","Vireo olivaceus",2015,59,"Orange"
"1480","Red-eyed Vireo","Vireo olivaceus",2016,47,"Orange"
"1481","Red-eyed Vireo","Vireo olivaceus",2017,54,"Orange"
"1482","Red-eyed Vireo","Vireo olivaceus",2018,27,"Orange"
"1483","Red-eyed Vireo","Vireo olivaceus",2019,96,"Orange"
"1484","Red-eyed Vireo","Vireo olivaceus",2020,77,"Orange"
"1485","Red-eyed Vireo","Vireo olivaceus",2021,81,"Orange"
"1486","Red-eyed Vireo","Vireo olivaceus",2022,71,"Orange"
"1487","Red-eyed Vireo","Vireo olivaceus",2023,78,"Orange"
"1488","Red-headed Woodpecker","Melanerpes erythrocephalus",2001,1,"Orange"
"1489","Red-headed Woodpecker","Melanerpes erythrocephalus",2004,1,"Orange"
"1490","Red-headed Woodpecker","Melanerpes erythrocephalus",2010,14,"Orange"
"1491","Red-headed Woodpecker","Melanerpes erythrocephalus",2011,2,"Orange"
"1492","Red-headed Woodpecker","Melanerpes erythrocephalus",2015,2,"Orange"
"1493","Red-headed Woodpecker","Melanerpes erythrocephalus",2018,1,"Orange"
"1494","Red-headed Woodpecker","Melanerpes erythrocephalus",2021,1,"Orange"
"1495","Red-headed Woodpecker","Melanerpes erythrocephalus",2022,2,"Orange"
"1496","Red-headed Woodpecker","Melanerpes erythrocephalus",2023,1,"Orange"
"1497","Red-shouldered Hawk","Buteo lineatus",1999,7,"Orange"
"1498","Red-shouldered Hawk","Buteo lineatus",2000,4,"Orange"
"1499","Red-shouldered Hawk","Buteo lineatus",2001,6,"Orange"
"1500","Red-shouldered Hawk","Buteo lineatus",2002,5,"Orange"
"1501","Red-shouldered Hawk","Buteo lineatus",2003,6,"Orange"
"1502","Red-shouldered Hawk","Buteo lineatus",2004,2,"Orange"
"1503","Red-shouldered Hawk","Buteo lineatus",2005,2,"Orange"
"1504","Red-shouldered Hawk","Buteo lineatus",2006,8,"Orange"
"1505","Red-shouldered Hawk","Buteo lineatus",2007,6,"Orange"
"1506","Red-shouldered Hawk","Buteo lineatus",2008,7,"Orange"
"1507","Red-shouldered Hawk","Buteo lineatus",2009,6,"Orange"
"1508","Red-shouldered Hawk","Buteo lineatus",2010,5,"Orange"
"1509","Red-shouldered Hawk","Buteo lineatus",2011,1,"Orange"
"1510","Red-shouldered Hawk","Buteo lineatus",2012,15,"Orange"
"1511","Red-shouldered Hawk","Buteo lineatus",2013,9,"Orange"
"1512","Red-shouldered Hawk","Buteo lineatus",2014,7,"Orange"
"1513","Red-shouldered Hawk","Buteo lineatus",2015,6,"Orange"
"1514","Red-shouldered Hawk","Buteo lineatus",2016,11,"Orange"
"1515","Red-shouldered Hawk","Buteo lineatus",2017,10,"Orange"
"1516","Red-shouldered Hawk","Buteo lineatus",2018,5,"Orange"
"1517","Red-shouldered Hawk","Buteo lineatus",2019,12,"Orange"
"1518","Red-shouldered Hawk","Buteo lineatus",2020,7,"Orange"
"1519","Red-shouldered Hawk","Buteo lineatus",2021,9,"Orange"
"1520","Red-shouldered Hawk","Buteo lineatus",2022,11,"Orange"
"1521","Red-shouldered Hawk","Buteo lineatus",2023,15,"Orange"
"1522","Red-tailed Hawk","Buteo jamaicensis",1999,4,"Orange"
"1523","Red-tailed Hawk","Buteo jamaicensis",2000,2,"Orange"
"1524","Red-tailed Hawk","Buteo jamaicensis",2001,5,"Orange"
"1525","Red-tailed Hawk","Buteo jamaicensis",2002,4,"Orange"
"1526","Red-tailed Hawk","Buteo jamaicensis",2003,3,"Orange"
"1527","Red-tailed Hawk","Buteo jamaicensis",2004,2,"Orange"
"1528","Red-tailed Hawk","Buteo jamaicensis",2005,5,"Orange"
"1529","Red-tailed Hawk","Buteo jamaicensis",2006,2,"Orange"
"1530","Red-tailed Hawk","Buteo jamaicensis",2007,3,"Orange"
"1531","Red-tailed Hawk","Buteo jamaicensis",2008,1,"Orange"
"1532","Red-tailed Hawk","Buteo jamaicensis",2009,1,"Orange"
"1533","Red-tailed Hawk","Buteo jamaicensis",2010,1,"Orange"
"1534","Red-tailed Hawk","Buteo jamaicensis",2011,3,"Orange"
"1535","Red-tailed Hawk","Buteo jamaicensis",2012,4,"Orange"
"1536","Red-tailed Hawk","Buteo jamaicensis",2013,1,"Orange"
"1537","Red-tailed Hawk","Buteo jamaicensis",2014,4,"Orange"
"1538","Red-tailed Hawk","Buteo jamaicensis",2016,2,"Orange"
"1539","Red-tailed Hawk","Buteo jamaicensis",2017,4,"Orange"
"1540","Red-tailed Hawk","Buteo jamaicensis",2019,2,"Orange"
"1541","Red-tailed Hawk","Buteo jamaicensis",2020,1,"Orange"
"1542","Red-tailed Hawk","Buteo jamaicensis",2021,4,"Orange"
"1543","Red-tailed Hawk","Buteo jamaicensis",2022,4,"Orange"
"1544","Red-tailed Hawk","Buteo jamaicensis",2023,5,"Orange"
"1545","Red-winged Blackbird","Agelaius phoeniceus",1999,40,"Orange"
"1546","Red-winged Blackbird","Agelaius phoeniceus",2000,21,"Orange"
"1547","Red-winged Blackbird","Agelaius phoeniceus",2001,11,"Orange"
"1548","Red-winged Blackbird","Agelaius phoeniceus",2002,24,"Orange"
"1549","Red-winged Blackbird","Agelaius phoeniceus",2003,18,"Orange"
"1550","Red-winged Blackbird","Agelaius phoeniceus",2004,18,"Orange"
"1551","Red-winged Blackbird","Agelaius phoeniceus",2005,46,"Orange"
"1552","Red-winged Blackbird","Agelaius phoeniceus",2006,18,"Orange"
"1553","Red-winged Blackbird","Agelaius phoeniceus",2007,20,"Orange"
"1554","Red-winged Blackbird","Agelaius phoeniceus",2008,17,"Orange"
"1555","Red-winged Blackbird","Agelaius phoeniceus",2009,7,"Orange"
"1556","Red-winged Blackbird","Agelaius phoeniceus",2010,12,"Orange"
"1557","Red-winged Blackbird","Agelaius phoeniceus",2011,15,"Orange"
"1558","Red-winged Blackbird","Agelaius phoeniceus",2012,7,"Orange"
"1559","Red-winged Blackbird","Agelaius phoeniceus",2013,3,"Orange"
"1560","Red-winged Blackbird","Agelaius phoeniceus",2014,18,"Orange"
"1561","Red-winged Blackbird","Agelaius phoeniceus",2015,8,"Orange"
"1562","Red-winged Blackbird","Agelaius phoeniceus",2016,5,"Orange"
"1563","Red-winged Blackbird","Agelaius phoeniceus",2017,16,"Orange"
"1564","Red-winged Blackbird","Agelaius phoeniceus",2018,3,"Orange"
"1565","Red-winged Blackbird","Agelaius phoeniceus",2019,24,"Orange"
"1566","Red-winged Blackbird","Agelaius phoeniceus",2020,8,"Orange"
"1567","Red-winged Blackbird","Agelaius phoeniceus",2021,10,"Orange"
"1568","Red-winged Blackbird","Agelaius phoeniceus",2022,4,"Orange"
"1569","Red-winged Blackbird","Agelaius phoeniceus",2023,11,"Orange"
"1570","Rock Pigeon","Columba livia",2001,17,"Orange"
"1571","Rock Pigeon","Columba livia",2002,7,"Orange"
"1572","Rock Pigeon","Columba livia",2003,26,"Orange"
"1573","Rock Pigeon","Columba livia",2004,39,"Orange"
"1574","Rock Pigeon","Columba livia",2005,15,"Orange"
"1575","Rock Pigeon","Columba livia",2006,61,"Orange"
"1576","Rock Pigeon","Columba livia",2007,9,"Orange"
"1577","Rock Pigeon","Columba livia",2008,43,"Orange"
"1578","Rock Pigeon","Columba livia",2009,45,"Orange"
"1579","Rock Pigeon","Columba livia",2010,66,"Orange"
"1580","Rock Pigeon","Columba livia",2011,1,"Orange"
"1581","Rock Pigeon","Columba livia",2012,7,"Orange"
"1582","Rock Pigeon","Columba livia",2013,2,"Orange"
"1583","Rock Pigeon","Columba livia",2014,9,"Orange"
"1584","Rock Pigeon","Columba livia",2015,5,"Orange"
"1585","Rock Pigeon","Columba livia",2016,2,"Orange"
"1586","Rock Pigeon","Columba livia",2019,5,"Orange"
"1587","Rock Pigeon","Columba livia",2020,15,"Orange"
"1588","Rock Pigeon","Columba livia",2021,3,"Orange"
"1589","Rock Pigeon","Columba livia",2022,6,"Orange"
"1590","Rock Pigeon","Columba livia",2023,1,"Orange"
"1591","Ruby-throated Hummingbird","Archilochus colubris",1999,2,"Orange"
"1592","Ruby-throated Hummingbird","Archilochus colubris",2000,2,"Orange"
"1593","Ruby-throated Hummingbird","Archilochus colubris",2002,7,"Orange"
"1594","Ruby-throated Hummingbird","Archilochus colubris",2003,7,"Orange"
"1595","Ruby-throated Hummingbird","Archilochus colubris",2004,5,"Orange"
"1596","Ruby-throated Hummingbird","Archilochus colubris",2005,10,"Orange"
"1597","Ruby-throated Hummingbird","Archilochus colubris",2006,4,"Orange"
"1598","Ruby-throated Hummingbird","Archilochus colubris",2007,2,"Orange"
"1599","Ruby-throated Hummingbird","Archilochus colubris",2008,2,"Orange"
"1600","Ruby-throated Hummingbird","Archilochus colubris",2009,1,"Orange"
"1601","Ruby-throated Hummingbird","Archilochus colubris",2010,0,"Orange"
"1602","Ruby-throated Hummingbird","Archilochus colubris",2011,8,"Orange"
"1603","Ruby-throated Hummingbird","Archilochus colubris",2012,2,"Orange"
"1604","Ruby-throated Hummingbird","Archilochus colubris",2013,2,"Orange"
"1605","Ruby-throated Hummingbird","Archilochus colubris",2014,4,"Orange"
"1606","Ruby-throated Hummingbird","Archilochus colubris",2015,4,"Orange"
"1607","Ruby-throated Hummingbird","Archilochus colubris",2017,2,"Orange"
"1608","Ruby-throated Hummingbird","Archilochus colubris",2018,3,"Orange"
"1609","Ruby-throated Hummingbird","Archilochus colubris",2019,2,"Orange"
"1610","Ruby-throated Hummingbird","Archilochus colubris",2020,1,"Orange"
"1611","Ruby-throated Hummingbird","Archilochus colubris",2021,3,"Orange"
"1612","Ruby-throated Hummingbird","Archilochus colubris",2022,1,"Orange"
"1613","Ruby-throated Hummingbird","Archilochus colubris",2023,2,"Orange"
"1614","Scarlet Tanager","Piranga olivacea",1999,5,"Orange"
"1615","Scarlet Tanager","Piranga olivacea",2000,3,"Orange"
"1616","Scarlet Tanager","Piranga olivacea",2001,9,"Orange"
"1617","Scarlet Tanager","Piranga olivacea",2002,5,"Orange"
"1618","Scarlet Tanager","Piranga olivacea",2003,5,"Orange"
"1619","Scarlet Tanager","Piranga olivacea",2004,5,"Orange"
"1620","Scarlet Tanager","Piranga olivacea",2005,9,"Orange"
"1621","Scarlet Tanager","Piranga olivacea",2006,15,"Orange"
"1622","Scarlet Tanager","Piranga olivacea",2007,9,"Orange"
"1623","Scarlet Tanager","Piranga olivacea",2008,6,"Orange"
"1624","Scarlet Tanager","Piranga olivacea",2009,5,"Orange"
"1625","Scarlet Tanager","Piranga olivacea",2010,1,"Orange"
"1626","Scarlet Tanager","Piranga olivacea",2011,5,"Orange"
"1627","Scarlet Tanager","Piranga olivacea",2012,7,"Orange"
"1628","Scarlet Tanager","Piranga olivacea",2014,8,"Orange"
"1629","Scarlet Tanager","Piranga olivacea",2015,3,"Orange"
"1630","Scarlet Tanager","Piranga olivacea",2016,1,"Orange"
"1631","Scarlet Tanager","Piranga olivacea",2017,2,"Orange"
"1632","Scarlet Tanager","Piranga olivacea",2019,2,"Orange"
"1633","Scarlet Tanager","Piranga olivacea",2020,4,"Orange"
"1634","Scarlet Tanager","Piranga olivacea",2021,3,"Orange"
"1635","Scarlet Tanager","Piranga olivacea",2022,1,"Orange"
"1636","Scarlet Tanager","Piranga olivacea",2023,2,"Orange"
"1637","Sharp-shinned Hawk","Accipiter striatus",2003,1,"Orange"
"1638","Sharp-shinned Hawk","Accipiter striatus",2006,1,"Orange"
"1639","Sharp-shinned Hawk","Accipiter striatus",2010,0,"Orange"
"1640","Summer Tanager","Piranga rubra",1999,16,"Orange"
"1641","Summer Tanager","Piranga rubra",2000,17,"Orange"
"1642","Summer Tanager","Piranga rubra",2001,16,"Orange"
"1643","Summer Tanager","Piranga rubra",2002,15,"Orange"
"1644","Summer Tanager","Piranga rubra",2003,19,"Orange"
"1645","Summer Tanager","Piranga rubra",2004,25,"Orange"
"1646","Summer Tanager","Piranga rubra",2005,24,"Orange"
"1647","Summer Tanager","Piranga rubra",2006,16,"Orange"
"1648","Summer Tanager","Piranga rubra",2007,15,"Orange"
"1649","Summer Tanager","Piranga rubra",2008,23,"Orange"
"1650","Summer Tanager","Piranga rubra",2009,18,"Orange"
"1651","Summer Tanager","Piranga rubra",2010,14,"Orange"
"1652","Summer Tanager","Piranga rubra",2011,16,"Orange"
"1653","Summer Tanager","Piranga rubra",2012,35,"Orange"
"1654","Summer Tanager","Piranga rubra",2013,8,"Orange"
"1655","Summer Tanager","Piranga rubra",2014,17,"Orange"
"1656","Summer Tanager","Piranga rubra",2015,20,"Orange"
"1657","Summer Tanager","Piranga rubra",2016,15,"Orange"
"1658","Summer Tanager","Piranga rubra",2017,29,"Orange"
